Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath
381,50,RL,9.739856319528183,Pave,3,Lvl,0,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,4,BrkTil,3,3,3,3,218,5,0,808,226.8736953825306,GasA,4,Y,4,1026,665,0,7.58884650091213,0,0,2,0,3,1,2,6,6,1,Detchd,2,1,127.84165050972572,4,4,2,0,0,242,0,0,0,5,2010,WD,Normal,127000,21.045931322780113,21.617766789579328,2.0
382,20,FV,10.21654718199229,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,1,3,5,0,5,0,1293,269.41380893028963,GasA,0,Y,4,1301,0,0,7.31602017217962,1,0,2,0,2,1,2,5,6,1,Attchd,1,2,211.78522968974394,4,4,2,216,121,0,0,0,0,8,2006,New,Partial,187750,20.789209471828872,25.193756734893704,3.0
383,60,RL,10.546493207241557,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,0,5,0,5,0,939,212.4108959198235,GasA,0,Y,4,939,858,0,7.652175283850236,0,0,2,1,3,1,2,8,6,0,Attchd,1,2,231.77866475027346,4,4,2,144,53,0,0,0,0,4,2007,WD,Normal,213500,21.084772434520865,19.635714633745874,2.5
384,45,RH,10.510923864773977,Pave,3,Lvl,0,Corner,0,SawyerW,Norm,Norm,1Fam,1.5Unf,5,2,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,1,0,3,5,0,5,0,784,185.73878920410203,GasA,4,N,0,784,0,0,6.790278254248394,0,0,1,0,2,1,3,5,6,0,Detchd,2,2,145.20043927138238,1,1,0,0,0,91,0,0,0,10,2009,WD,Normal,76000,18.16025343813507,13.564879875525309,1.0
385,60,RL,12.926353786649646,Pave,1,Low,0,Corner,1,ClearCr,Feedr,Norm,1Fam,2Story,5,4,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,2,4,PConc,2,3,0,2,985,5,0,595,312.6536100563476,GasA,0,Y,4,1079,874,0,7.7389258865506285,1,0,2,1,3,1,2,9,6,2,Attchd,0,2,190.10857461431047,4,4,2,216,231,0,0,0,0,6,2007,WD,Normal,240000,22.551151661277057,28.66587431239052,3.5
386,120,RL,9.156493424497977,Pave,3,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,4,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,2,4,PConc,2,3,3,2,24,5,0,1232,263.6661264097897,GasA,0,Y,4,1269,0,0,7.290128794757934,0,0,2,0,2,1,2,6,6,1,Attchd,0,2,167.84329038084616,4,4,2,146,20,0,0,144,0,4,2010,WD,Normal,192000,20.64099730902912,24.24417448509056,2.0
387,50,RL,10.421261244877636,Pave,3,Lvl,0,FR2,0,Edwards,Feedr,Norm,1Fam,1.5Fin,4,2,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0,3,1,PConc,3,3,3,5,0,5,0,658,163.03001807246497,GasA,4,Y,4,658,526,0,7.218070906920366,0,0,1,0,5,1,3,8,6,0,,-1,0,0.0,-1,-1,0,0,151,0,0,0,0,5,2006,WD,AdjLand,81000,18.970208326906217,17.317081915431103,1.0
388,80,RL,10.21654718199229,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255,3,4,CBlock,3,3,0,0,631,5,0,410,229.3344129810168,GasA,0,Y,4,1125,0,0,7.164965082902977,1,0,1,0,3,1,3,6,6,1,Detchd,2,1,142.56230810683695,4,4,2,296,0,0,0,0,0,10,2009,WD,Abnorml,125000,19.81424727398978,23.732932729302714,2.0
389,20,RL,10.565986810434797,Pave,0,Lvl,0,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,2,4,PConc,2,3,3,5,0,5,0,1468,296.04505014998193,GasA,0,Y,4,1479,0,0,7.449401299136814,0,0,2,0,3,1,2,6,6,0,Attchd,1,2,213.29195437490873,4,4,2,120,25,0,0,0,0,7,2008,WD,Normal,191000,21.502524600402733,16.98599321173687,2.0
390,60,RL,10.94522364272476,Pave,3,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,4,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272,0,4,PConc,0,3,0,2,1280,5,0,402,327.514214466418,GasA,0,Y,4,1742,590,0,7.923893059467251,1,0,2,1,3,1,0,9,6,1,BuiltIn,0,3,291.2565947144642,4,4,2,196,134,0,0,0,0,8,2008,New,Partial,426000,23.31436503253888,24.951916970638493,3.5
391,50,RL,10.420475637575441,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,1,3,4,241,1,391,229,199.14508530807626,GasA,0,Y,4,961,406,0,7.3674795228015455,1,0,1,0,4,1,3,7,6,0,Detchd,2,1,153.04987885686307,4,4,2,0,130,112,0,0,0,4,2008,WD,Normal,119000,19.964327864560765,21.617766789579328,2.0
392,60,RL,10.916519164572808,Pave,0,Lvl,0,CulDSac,0,Mitchel,Norm,Norm,1Fam,2Story,5,4,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,0,3,3,0,690,5,0,114,189.25263784006987,GasA,0,Y,4,804,1157,0,7.743186902820245,1,0,2,1,3,1,2,7,6,1,BuiltIn,0,2,208.15890773922524,4,4,2,125,192,0,0,0,0,6,2009,WD,Normal,215000,21.143651285161717,24.49480338814649,3.5
393,20,RL,10.410062960821653,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,Slab,-1,-1,-1,-1,0,-1,0,0,0.0,GasA,4,Y,4,882,0,0,6.9123846469451875,0,0,1,0,3,1,3,5,6,0,Attchd,1,1,123.07673336761624,4,4,2,0,0,0,0,0,0,7,2007,WD,Normal,106500,15.48801962534077,0.0,1.0
394,30,RL,10.260737951963181,Pave,3,Lvl,0,Corner,0,BrkSide,Feedr,Norm,1Fam,1Story,3,4,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0,3,4,CBlock,3,3,3,4,266,5,0,522,186.4434063588838,GasA,4,Y,0,788,0,0,6.795552115498785,0,0,1,0,2,1,3,4,6,2,,-1,0,0.0,-1,-1,2,0,0,0,0,0,0,4,2006,WD,Abnorml,100000,18.185415206192584,0.0,1.0
395,50,RL,10.668307932072178,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,3,5,0,5,0,735,177.0294065794814,GasA,2,Y,0,735,299,0,7.077370664742956,0,0,1,0,2,1,3,5,6,0,Detchd,2,1,104.27195618281822,4,4,2,0,39,0,0,0,0,7,2007,WD,Normal,109000,18.764163346807532,8.850058236641855,1.0
396,20,RL,10.592431445009613,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,0,1,739,5,0,405,245.99102518978654,GasA,4,Y,4,1144,0,0,7.18236314981446,1,0,1,0,3,1,3,6,6,0,Attchd,2,1,218.99530185903498,4,4,2,44,0,0,0,0,0,6,2010,WD,Normal,129000,20.10648728567302,9.420738574882304,2.0
397,20,RL,10.21654718199229,Pave,3,Low,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,4,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,0,4,777,5,0,117,204.794155018473,GasA,4,Y,4,894,0,0,6.926400570897138,0,0,1,0,2,1,3,6,6,0,Detchd,1,2,220.19161024612526,4,4,2,215,0,0,0,0,0,9,2009,WD,Normal,123000,18.818422598988928,20.457001146241428,1.0
398,60,RL,10.285953743107964,Pave,3,Lvl,0,Inside,0,NAmes,PosN,Norm,1Fam,2Story,4,4,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288,3,4,CBlock,3,3,3,0,540,5,0,324,199.66093546684243,GasA,4,Y,4,876,936,0,7.660835654102829,0,0,2,0,4,1,3,8,6,1,Attchd,1,1,112.71848153283588,4,4,2,0,168,0,0,0,0,7,2007,WD,Normal,169500,20.961386606784004,18.215971634729087,2.0
399,30,RM,10.506061345552437,Pave,3,Lvl,0,Corner,0,IDOTRR,Norm,Norm,1Fam,1Story,4,1,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,1,BrkTil,1,2,3,5,0,5,0,961,216.09993010259154,GasA,2,Y,3,1077,0,0,7.1196773907163395,0,0,1,0,2,1,3,6,1,0,Detchd,2,1,137.91817728274603,3,3,0,0,0,0,0,0,0,11,2007,WD,Abnorml,67000,19.493445547726008,0.0,1.0
400,60,FV,10.375742690015866,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,4,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100,2,4,PConc,2,3,3,2,812,5,0,280,237.63295598704397,GasA,0,Y,4,1112,438,0,7.498199091992427,1,0,2,0,2,1,2,7,6,0,Attchd,0,2,170.38483469189475,4,4,2,0,168,0,0,0,0,10,2009,WD,Normal,241000,20.89050410987125,18.215971634729087,3.0
401,120,RL,11.18919227080652,Pave,1,Lvl,0,Inside,0,Veenker,Norm,Norm,TwnhsE,1Story,7,4,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0,2,4,PConc,2,3,3,2,786,5,0,474,264.28960074889625,GasA,0,Y,4,1288,0,0,7.305578953844097,1,0,1,1,1,1,0,4,6,2,Attchd,0,2,189.79929909456186,4,4,2,120,30,0,0,224,0,12,2008,WD,Normal,245500,20.690749687238622,26.426253929509247,2.5
402,20,RL,10.476215215292807,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,0,2,24,5,0,1286,272.040246420668,GasA,0,Y,4,1310,0,0,7.323188151903116,0,0,2,0,3,1,2,6,6,1,Attchd,0,2,158.23138405618928,4,4,2,0,0,0,0,0,0,7,2006,New,Partial,164990,20.844257713960925,0.0,2.0
403,30,RL,10.676933881920785,Pave,3,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,4,7,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,PConc,3,3,3,5,0,5,0,672,165.60576230754714,GasA,0,Y,4,672,0,0,6.63061750372578,0,0,1,0,2,1,3,4,6,0,Detchd,2,1,104.27195618281822,4,4,0,168,0,0,0,0,0,8,2008,WD,Normal,108000,17.41115402177604,18.215971634729087,1.0
404,60,RL,10.903432249680126,Pave,3,Lvl,0,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650,2,4,PConc,2,3,3,5,0,5,0,1141,245.5115548363904,GasA,2,Y,4,1165,1098,0,7.89255602065912,0,0,2,1,4,1,2,10,6,1,BuiltIn,0,2,164.6537928111789,4,4,2,144,123,0,0,0,0,7,2006,WD,Abnorml,258000,22.3326982609824,22.62763516358307,2.5
405,60,RL,10.698136056173597,Pave,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,PConc,2,3,3,5,0,5,0,806,189.6027645902949,GasA,2,Y,4,806,766,0,7.512869441338056,0,0,2,1,3,1,3,7,6,1,BuiltIn,0,2,149.4640416415657,4,4,2,0,40,0,0,0,0,5,2007,WD,Normal,168000,20.314353134661047,8.967365270301489,2.5
406,20,RL,10.649430071730666,Pave,0,Lvl,0,Corner,0,Sawyer,Feedr,Norm,1Fam,1Story,3,3,1976,1993,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,3,3,3,1,1116,5,0,165,267.5544427819736,GasA,0,Y,4,1620,0,0,7.5441816530538475,1,0,2,0,3,1,3,8,2,1,Attchd,2,2,186.7000883130451,4,4,2,120,78,0,0,0,0,6,2009,WD,Normal,150000,21.41349494385304,19.682449453797066,3.0
407,50,RL,10.712937297029912,Pave,3,Lvl,0,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,3,3,5,0,5,0,1064,233.08968788097357,GasA,0,Y,0,1166,0,473,7.55632204234037,0,0,1,0,3,1,3,6,1,0,Detchd,2,1,104.27195618281822,4,4,2,0,0,0,0,0,0,3,2008,WD,Normal,115000,21.01717533032174,0.0,1.0
408,70,RL,11.243218300298814,Pave,3,Lvl,0,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,5,6,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0,3,4,BrkTil,2,3,3,5,0,5,0,840,195.52092191352273,GasA,0,Y,4,840,840,0,7.582050020823758,0,0,2,0,4,1,3,8,6,0,Attchd,2,1,127.84165050972572,4,4,2,0,0,160,0,0,0,3,2008,WD,Normal,177000,20.630134682032097,17.799823787313628,2.0
409,60,RL,11.114511164400296,Pave,3,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,6,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350,2,4,PConc,0,1,3,5,0,5,0,1063,232.9268571459731,GasA,0,Y,4,1071,1101,0,7.849742774619544,0,0,2,1,3,1,2,9,6,1,Attchd,1,3,319.247135382524,4,4,2,192,62,0,0,0,0,8,2007,New,Partial,280000,22.036482025096404,22.109654088355583,2.5
410,60,FV,10.752959815739144,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,4,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100,2,4,PConc,0,3,3,2,789,5,0,245,228.18723408676564,GasA,0,Y,4,1050,1028,0,7.80360378182905,1,0,2,1,3,1,0,8,6,1,Attchd,0,3,288.4519917420266,4,4,2,0,102,0,0,0,0,4,2008,New,Partial,339750,21.813183381609438,14.34114037134173,3.5
411,20,RL,10.592431445009613,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,2,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0,3,1,CBlock,3,0,3,5,0,5,0,1276,266.7783707231487,GasA,4,Y,0,1276,0,0,7.29584753798805,0,0,1,0,3,1,3,5,4,0,Attchd,2,1,141.90102011871505,4,4,2,0,0,0,0,0,0,6,2009,COD,Abnorml,60000,20.699366370586194,0.0,1.0
412,190,RL,12.333159576367583,Pave,3,Bnk,0,Inside,0,Gilbert,Norm,Norm,2fmCon,1Story,4,4,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,2,4,1056,5,0,0,231.78592339868544,GasA,4,N,4,1056,0,0,7.099229843549405,1,0,1,0,3,1,3,5,6,0,Attchd,0,2,211.78522968974394,4,4,2,264,0,0,0,0,0,1,2006,WD,Normal,145000,19.6807680177377,22.509415266492592,2.0
413,20,FV,9.574896241047782,Pave,1,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,6,4,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432,0,4,PConc,0,3,0,2,578,5,0,892,296.3444598862011,GasA,0,Y,4,1478,0,0,7.448697504123805,1,0,2,1,2,1,2,7,6,1,Attchd,0,2,184.8348505634318,4,4,2,0,144,0,0,0,0,6,2010,New,Partial,222000,21.50444791462309,16.930050431521998,3.5
414,30,RM,10.505027672961933,Pave,3,Lvl,0,Inside,0,OldTown,Artery,Norm,1Fam,1Story,4,5,1927,1950,Gable,CompShg,WdShing,Wd Shng,None,0,3,4,CBlock,3,3,3,5,0,5,0,1008,223.9084412679765,GasA,2,Y,0,1028,0,0,7.071328851215436,0,0,1,0,2,1,3,5,6,1,Detchd,2,2,145.20043927138238,4,4,2,0,0,130,0,0,0,3,2010,WD,Normal,115000,19.488309411932647,16.122166489098536,1.0
415,60,RL,10.804729963535367,Pave,1,Lvl,0,CulDSac,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,1993,1993,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,1,50,2,531,499,235.68959750023802,GasA,0,Y,4,1080,1017,0,7.813094795847395,0,1,2,1,3,1,2,9,6,1,Attchd,2,3,243.23312524912043,4,4,2,196,187,0,0,0,0,12,2008,WD,Normal,228000,21.932030072752735,26.715279995331446,3.0
416,20,RL,10.495986686421881,Pave,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,0,2,24,5,0,1316,276.6536264529961,GasA,0,Y,4,1340,0,0,7.346732881927858,0,0,2,0,3,1,2,6,6,0,Attchd,0,2,156.93972576161434,4,4,2,100,30,0,0,0,0,8,2007,New,Partial,181134,20.969679314630962,16.122166489098536,2.0
417,60,RL,10.329322153270311,Pave,3,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,2Story,5,6,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,3,4,CBlock,3,3,3,0,209,5,0,463,165.60576230754714,GasA,4,Y,4,672,728,0,7.3922904416181625,0,0,1,1,3,1,3,6,6,1,Attchd,0,2,171.01884978934424,4,4,2,0,0,0,0,0,0,3,2006,WD,Normal,149500,19.580162279425917,0.0,1.5
418,70,RL,11.736379294431371,Pave,0,Lvl,0,Inside,0,Crawfor,Feedr,Norm,1Fam,2Story,5,5,1918,1950,Hip,CompShg,Wd Sdng,Stucco,None,0,3,4,BrkTil,2,3,3,1,1128,5,0,242,281.24020700738475,GasW,4,N,0,1370,1254,0,8.047035552032321,1,0,2,1,4,1,3,10,6,1,Detchd,2,3,296.2892062574855,4,4,0,0,0,0,0,0,0,11,2007,WD,Normal,239000,23.284098027530273,0.0,3.5
419,50,RL,10.381415300962855,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,3,3,0,312,5,0,444,180.77992999508868,GasA,1,N,1,756,378,0,7.173242371271472,1,0,1,1,3,1,3,7,6,0,Detchd,2,1,104.27195618281822,4,4,1,0,0,0,0,0,0,4,2007,WD,AdjLand,126000,19.102233600239785,0.0,2.5
420,20,RL,10.427529858031825,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,3,1,775,5,0,281,231.78592339868544,GasA,0,Y,4,1056,0,0,7.099229843549405,1,0,1,0,3,1,3,6,6,1,Attchd,2,1,126.4844835737157,4,4,2,0,85,184,0,0,0,7,2010,WD,Normal,142000,19.6807680177377,22.706023298093545,2.0
421,90,RM,10.190740075628932,Pave,3,Lvl,0,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,6,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,3,2,PConc,2,1,1,2,1309,5,0,35,277.2667024739456,GasA,0,Y,4,1344,0,0,7.349832531206217,2,0,2,0,2,2,3,8,6,0,Attchd,0,4,273.76388911335005,4,4,2,0,0,0,0,0,0,11,2008,WD,Alloca,206300,20.986235717822343,0.0,4.0
422,20,RL,11.331872172211543,Pave,0,Lvl,0,FR2,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,126,2,4,CBlock,2,3,3,0,1246,5,0,356,315.8794531975082,GasA,2,Y,4,1602,0,0,7.5325489824346485,0,1,2,0,3,1,2,8,6,1,Attchd,0,2,198.722064061967,4,4,2,240,0,0,0,0,0,6,2009,WD,Normal,215000,21.980838290023996,21.534428007687616,2.5
423,20,RL,11.695087021768675,Pave,3,HLS,0,Inside,1,Mitchel,Artery,Norm,1Fam,1Story,4,4,1954,1954,Hip,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,3,5,0,5,0,988,220.59750679391328,GasA,0,Y,0,988,0,0,7.0301318535434705,0,0,1,0,2,1,3,4,6,0,Attchd,1,2,195.9630276567024,4,4,0,0,0,0,0,0,0,2,2008,WD,Normal,113000,19.33235734164599,0.0,1.0
424,60,RL,10.540029081290903,Pave,3,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473,2,4,PConc,2,3,3,2,986,5,0,484,296.3444598862011,GasA,2,Y,4,1470,1160,0,8.049420447785327,1,0,2,1,4,1,2,8,6,1,Attchd,0,3,248.4776149541462,4,4,2,0,66,0,0,0,0,6,2008,WD,Normal,315000,23.443183845152298,11.572761559332925,3.5
425,20,RL,10.510923864773977,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74,3,4,CBlock,2,3,3,3,616,5,0,580,254.25079645773116,GasA,2,Y,0,1196,0,0,7.228549727859259,1,0,1,0,2,1,3,6,6,1,Attchd,1,1,124.10131565997614,4,4,2,0,44,0,0,0,0,5,2008,WD,Normal,139000,20.346132195629853,9.420738574882304,2.0
426,60,RM,9.233182101631726,Pave,3,HLS,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,6,7,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0,3,2,CBlock,3,3,3,5,0,5,0,651,161.73681138670372,GasA,2,Y,4,707,682,0,7.38408530929174,0,0,1,1,3,1,3,6,6,2,Detchd,2,1,104.27195618281822,4,4,1,0,0,126,0,0,0,9,2009,WD,Normal,135000,19.498577741444876,15.882236571682805,1.5
427,80,RL,10.97973562414469,Pave,3,Low,0,Inside,1,SawyerW,Norm,Norm,1Fam,SLvl,6,4,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145,2,4,PConc,2,3,1,2,1518,5,0,0,303.49890822457746,GasA,2,Y,4,1644,0,0,7.5594936360018545,1,1,2,0,2,1,2,5,6,1,Attchd,0,2,210.88000440459967,4,4,2,80,0,0,0,396,0,8,2009,WD,Normal,275000,21.904773985401352,29.496516168889897,3.5
428,20,RL,10.449707379890425,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,3,5,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,3,4,288,5,0,619,207.00458365604737,GasA,0,Y,4,907,0,0,6.941375141731213,0,0,1,0,3,1,3,5,6,0,Detchd,2,1,142.56230810683695,4,4,2,0,0,0,0,0,0,7,2008,WD,Normal,109008,18.891945804866726,0.0,1.0
429,20,RL,10.134115149055084,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,2,4,PConc,2,3,3,2,664,5,0,544,256.14351425866647,GasA,0,Y,4,1208,0,0,7.238924596332693,1,0,2,0,2,1,2,6,6,0,Attchd,1,2,228.52436596221008,4,4,2,105,54,0,0,0,0,9,2007,New,Partial,195400,20.40027359791732,17.746970459133955,3.0
430,20,RL,10.831649265456463,Pave,0,Lvl,0,Corner,0,Timber,Norm,Norm,1Fam,1Story,5,4,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,2,3,2,2,1005,5,0,387,284.58709510594264,GasA,4,Y,4,1412,0,0,7.401168745769443,1,0,2,0,3,1,2,6,6,1,Attchd,2,2,212.9908068939074,4,4,2,0,0,169,0,0,0,3,2009,WD,Normal,175000,21.22207600631158,18.267181485547052,3.0
431,160,RM,8.345898964876344,Pave,3,Lvl,0,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,3,4,CBlock,3,3,3,0,387,5,0,96,129.48121237733562,GasA,4,Y,4,483,504,0,7.029080825492916,0,0,1,1,2,1,3,4,6,0,Detchd,2,1,112.71848153283588,4,4,2,0,0,0,0,0,0,7,2008,COD,Abnorml,85400,17.843564087125504,0.0,1.5
432,50,RM,9.884167141766367,Pave,0,Bnk,0,Inside,0,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1920,1998,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,3,3,5,0,5,0,901,205.98541698750617,GasA,2,Y,4,1088,110,0,7.230286035463618,0,0,1,0,4,1,3,7,6,0,,-1,0,0.0,-1,-1,0,0,98,0,0,0,0,9,2008,ConLD,Abnorml,79900,19.648235915139928,14.064687055130445,1.0
433,160,RM,8.514027761285377,Pave,3,Lvl,0,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376,3,4,CBlock,3,3,3,0,471,5,0,294,182.37897747363124,GasA,0,Y,4,765,600,0,7.365956759398029,1,0,1,1,2,1,3,6,2,0,Detchd,2,2,171.01884978934424,4,4,2,240,36,0,0,0,0,8,2007,WD,Normal,122500,19.725554795876928,22.977765261172948,2.5
434,60,RL,10.757758777236575,Pave,0,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,3,5,0,5,0,926,210.22045397235763,GasA,0,Y,4,926,678,0,7.533847898853942,0,0,2,1,3,1,3,7,6,1,Attchd,0,2,180.46555921647277,4,4,2,0,36,0,0,0,0,7,2008,WD,Normal,181000,20.651843117896956,8.487589956957331,2.5
435,180,RM,8.494162446401383,Pave,3,Lvl,0,Inside,0,MeadowV,Norm,Norm,Twnhs,SFoyer,3,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0,3,2,CBlock,2,3,0,0,495,5,0,135,157.83526847894083,GasA,2,Y,4,630,0,0,6.563823039159779,1,0,1,0,1,1,3,3,6,0,,-1,0,0.0,-1,-1,2,88,0,0,0,0,0,6,2008,WD,Normal,81000,17.10491940762876,13.343938556544375,2.0
